2020-01-09 18:12:31.050  INFO 29050 --- [http-nio-8761-exec-6] c.n.e.registry.AbstractInstanceRegistry  : Registered instance GATEWAY/192.168.10.67:gateway:8085 with status DOWN (replication=true)
2020-01-09 18:12:33.560  INFO 29050 --- [http-nio-8761-exec-8] c.n.e.registry.AbstractInstanceRegistry  : Cancelled instance GATEWAY/192.168.10.67:gateway:8085 (replication=false)
2020-01-09 18:12:34.074  WARN 29050 --- [http-nio-8761-exec-9] c.n.e.registry.AbstractInstanceRegistry  : DS: Registry: cancel failed because Lease is not registered for: GATEWAY/192.168.10.67:gateway:8085
2020-01-09 18:12:34.074  INFO 29050 --- [http-nio-8761-exec-9] c.n.eureka.resources.InstanceResource    : Not Found (Cancel): GATEWAY - 192.168.10.67:gateway:8085
2020-01-09 18:12:34.075  WARN 29050 --- [TaskBatchingWorker-target_localhost-7] c.n.eureka.cluster.ReplicationTask       : The replication of task GATEWAY/192.168.10.67:gateway:8085:Cancel@localhost failed with response code 404
2020-01-09 18:12:34.075  WARN 29050 --- [TaskBatchingWorker-target_localhost-7] c.netflix.eureka.cluster.PeerEurekaNode  : GATEWAY/192.168.10.67:gateway:8085:Cancel@localhost: missing entry.
2020-01-09 18:12:37.494  INFO 29050 --- [SpringContextShutdownHook] o.s.c.n.e.s.EurekaServiceRegistry        : Unregistering application REGISTRY with eureka with status DOWN
2020-01-09 18:12:37.496  INFO 29050 --- [SpringContextShutdownHook] c.n.eureka.DefaultEurekaServerContext    : Shutting down ...
2020-01-09 18:12:37.500  INFO 29050 --- [SpringContextShutdownHook] c.n.eureka.DefaultEurekaServerContext    : Shut down
2020-01-09 18:12:37.503  INFO 29050 --- [SpringContextShutdownHook] o.s.s.concurrent.ThreadPoolTaskExecutor  : Shutting down ExecutorService 'applicationTaskExecutor'
2020-01-09 18:12:37.507  INFO 29050 --- [SpringContextShutdownHook] com.netflix.discovery.DiscoveryClient    : Shutting down DiscoveryClient ...
2020-01-09 18:12:37.507  INFO 29050 --- [SpringContextShutdownHook] com.netflix.discovery.DiscoveryClient    : Completed shut down of DiscoveryClient
